error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
stunning,ADJ,new,stunning friend,new friend,1,1,friend,Friendship and Enmity,1,1,6,0,0
stunning,ADJ,new,stunning culture,new culture,1,1,culture,Social Organization in Group and Places,1,1,6,0,39
stunning,ADJ,spectacular,stunning door,spectacular door,2,1,door,Parts of Houses,2,1,6,0,0
fundamental,ADJ,crucial,fundamental role,crucial role,1,3,role,"Drama, the Theatre, and Show Business",1,1,6,0,101
fundamental,ADJ,critical,fundamental role,critical role,1,1,role,"Drama, the Theatre, and Show Business",1,1,6,0,48
fundamental,ADJ,critical,fundamental occasion,critical occasion,1,1,occasion,Time Generally,1,1,6,0,0
obviously,ADV,evidently,obviously be,evidently be,9,2,be,Causing,9,1,6,0,0
obviously,ADV,evidently,obviously come,evidently come,1,2,come,"Moving, Coming, and going",1,1,6,0,0
obviously,ADV,undeniably,obviously be,undeniably be,7,2,be,"Being, Becoming, and Happening",7,1,6,0,0
obviously,ADV,clearly,obviously be,clearly be,7,1,be,Life and Living Things,7,1,6,0,0
obviously,ADV,undoubtedly,obviously latter,undoubtedly latter,1,1,latter,Beginning and Ending,1,1,6,0,0
comment,NOUN,review,comment poor,review poor,1,2,poor,Happiness and Sadness,1,1,6,0,0
comment,NOUN,advice,comment gentle,advice gentle,1,1,gentle,Kindness and Unkindness,1,1,6,0,0
comment,NOUN,journal,comment wonderful,journal wonderful,1,1,wonderful,Good and Evil,1,1,6,0,0
filch,VERB,pilche,filch product,pilche product,1,1,product,Making things,1,1,1,0,0
instant,NOUN,independent,instant shop,independent shop,2,1,shop,Industry and Work,2,1,6,0,4
instant,NOUN,quick,instant look,quick look,1,1,look,"Being, Becoming, and Happening",1,1,6,0,1
instant,NOUN,time,instant same,time same,1,1,same,"Resemblance, Difference, and Change",1,1,6,0,0
cacht,NOUN,return,cacht call,return call,2,1,call,"Thinking, Judging and Remembering-",2,1,1,0,1
seravel,VERB,several,seravel week,several week,1,1,week,Periods of Time and their Measurement,1,1,1,0,0
perpetuate,NOUN,continue,perpetuate friendship,continue friendship,1,1,friendship,Friendship and Enmity,1,1,1,0,8
ad paper,NOUN,paper,ad paper more,paper more,1,1,more,"Size, Importance, and Availability",1,1,1,0,2
major student,NOUN,majors'student,major student other,majors'student other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
currey,NOUN,average,currey menu,average menu,1,1,menu,Food Generally,1,1,1,0,0
resure,NOUN,reason,resure different,reason different,2,1,different,"Resemblance, Difference, and Change",2,1,1,0,0
seacoast,VERB,coastal,seacoast town,coastal town,1,1,town,Social Organization in Group and Places,1,1,1,10,108
memorable,ADJ,remarkable,memorable memory,remarkable memory,8,3,memory,"Thinking, Judging and Remembering-",8,1,6,0,2
memorable,ADJ,precious,memorable memory,precious memory,1,2,memory,"Thinking, Judging and Remembering-",1,1,6,0,3
memorable,ADJ,fascinating,memorable time,fascinating time,1,1,time,Music and Related Activities,1,1,6,4,4
interrelation,NOUN,interaction,interrelation realistic,interaction realistic,1,1,realistic,"Rightness, Fairness, Purpose, Use, & Strength",1,1,1,0,0
photography,NOUN,photograph,photography strange,photograph strange,1,5,strange,"General, Usual, Unusual, etc",1,1,5,0,0
photography,NOUN,photograph,photography good,photograph good,1,5,good,Knowing and Learning,1,1,5,0,0
disappoint,VERB,disappointing,disappoint evening,disappointing evening,2,5,evening,Periods of Time and their Measurement,2,1,5,0,0
client,NOUN,customer,client faithful,customer faithful,1,5,faithful,"Honesty, Loyalty, Trickery, and Deceit",1,1,5,0,0
bare,NOUN,bear,bare thought,bear thought,2,5,thought,"Thinking, Judging and Remembering-",2,1,5,0,0
bare,NOUN,bear,bare pain,bear pain,1,5,pain,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,5,0,0
bare,NOUN,bear,bare meaning,bear meaning,1,5,meaning,Communication and Information,1,1,5,0,0
bare,NOUN,bear,bare people,bear people,1,5,people,People,1,1,5,0,0
haven,VERB,have,haven cat,have cat,1,5,cat,Animals/ Mammals,1,1,5,0,0
haven,VERB,have,haven allergy,have allergy,1,5,allergy,Diseases and Ailments,1,1,5,0,13
haven,VERB,have,haven experience,have experience,1,5,experience,Feeling and Behavior Generally,1,1,5,0,1063
haven,VERB,have,haven opportunity,have opportunity,1,5,opportunity,"Possibility, Chance, and Necessity",1,1,5,0,1219
arduous,ADJ,hard,arduous exam,hard exam,1,5,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,5,0,0
laver,ADV,liver,laver seasoned,liver seasoned,1,5,seasoned,"Old, New, and Young",1,1,5,0,0
cigar,NOUN,cigarette,cigar special,cigarette special,1,5,special,"General, Usual, Unusual, etc",1,1,5,0,0
tongue,NOUN,language,tongue native,language native,1,5,native,Social Organization in Group and Places,1,1,5,0,1
look out,VERB,check,look out relationship,check relationship,1,1,relationship,"Cutting, Joining, Breaking, and Destroying",1,1,1,0,0
section 's,NOUN,section,section 's second,section second,1,1,second,Vehicles and Transport on Land,1,1,1,0,0
sigificant,VERB,important,sigificant book,important book,1,1,book,Travel and Visiting,1,1,1,0,20
country picture,NOUN,countries'picture,country picture other,countries'picture other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
thinkI,NOUN,think,thinkI good,think good,2,1,good,Weather and Temperature,2,1,1,0,0
jam,VERB,narrow,jam road,narrow road,1,1,road,Places,1,1,1,10,72
uncozy,ADJ,uncomfortable,uncozy seat,uncomfortable seat,1,1,seat,Vehicles and Transport on Land,1,1,1,0,0
coruce,NOUN,course,coruce advanced,course advanced,1,1,advanced,"General, Usual, Unusual, etc",1,1,1,0,0
controvery,NOUN,argue,controvery people,argue people,1,1,people,Social Organization in Group and Places,1,1,1,0,0
incerase,VERB,increase,incerase ability,increase ability,1,1,ability,Knowing and Learning,1,1,1,0,43
unlukily,ADV,unfortunately,unlukily be,unfortunately be,1,1,be,Causing,1,1,1,0,0
color,NOUN,blue,color sky,blue sky,1,2,sky,Weather and Temperature,1,1,6,1,1
color,NOUN,decor,color vibrant,decor vibrant,1,1,vibrant,Actions and Positions,1,1,6,0,0
color,NOUN,people,color local,people local,4,1,local,Social Organization in Group and Places,4,1,6,0,0
extreme,ADJ,dramatic,extreme improvement,dramatic improvement,1,1,improvement,Doing Things,1,1,6,0,53
extreme,ADJ,dramatic,extreme development,dramatic development,1,1,development,Making things,1,1,6,0,33
extreme,ADJ,excessive,extreme argument,excessive argument,1,1,argument,Friendship and Enmity,1,1,6,0,0
extreme,ADJ,hand,extreme other,hand other,1,1,other,"Resemblance, Difference, and Change",1,1,6,0,0
extreme,ADJ,major,extreme development,major development,1,1,development,Making things,1,1,6,0,4
extreme,ADJ,much,extreme high,much high,1,1,high,Measurement,1,1,6,0,469
extreme,ADJ,severe,extreme case,severe case,1,1,case,Courts of Law and Legal Work,1,1,6,1,63
report,NOUN,tell,report paper,tell paper,1,2,paper,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,6,0,41
report,NOUN,tell,report company,tell company,1,2,company,Friendship and Enmity,1,1,6,40,147
report,NOUN,tell,report much,tell much,1,2,much,"Size, Importance, and Availability",1,1,6,0,34
report,NOUN,read,report paper,read paper,1,1,paper,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,6,0,122
report,NOUN,review,report good,review good,1,1,good,Weather and Temperature,1,1,6,0,0
report,NOUN,work,report much,work much,1,1,much,"Size, Importance, and Availability",1,1,6,0,3
delight,VERB,delicate,delight one,delicate one,1,3,one,General Grammatical Words,1,1,6,0,0
delight,VERB,definitely,delight be,definitely be,2,1,be,Life and Living Things,2,1,6,0,0
delight,VERB,delicious,delight dinner,delicious dinner,1,1,dinner,Food Generally,1,1,6,0,1
undergo,VERB,have,undergo problem,have problem,1,2,problem,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,6,3,4282
undergo,VERB,have,undergo problem,have problem,1,2,problem,Happiness and Sadness,1,1,6,3,4282
undergo,VERB,have,undergo business,have business,1,2,business,Language,1,1,6,0,502
undergo,VERB,have,undergo life,have life,1,2,life,Life and Living Things,1,1,6,0,563
undergo,VERB,do,undergo problem,do problem,1,1,problem,Happiness and Sadness,1,1,6,3,54
undergo,VERB,do,undergo business,do business,1,1,business,Language,1,1,6,0,1597
undergo,VERB,do,undergo life,do life,1,1,life,Life and Living Things,1,1,6,0,46
undergo,VERB,experience,undergo earthquake,experience earthquake,2,1,earthquake,Geography,2,1,6,0,1
undergo,VERB,experience,undergo problem,experience problem,1,1,problem,Happiness and Sadness,1,1,6,3,148
undergo,VERB,face,undergo problem,face problem,1,1,problem,Happiness and Sadness,1,1,6,3,8
undergo,VERB,face,undergo life,face life,1,1,life,Life and Living Things,1,1,6,0,49
undergo,VERB,endure,undergo life,endure life,1,1,life,Life and Living Things,1,1,6,0,4
contrary,NOUN,different,contrary person,different person,1,1,person,Body Generally,1,1,6,0,41
contrary,NOUN,different,contrary impression,different impression,1,1,impression,"Thinking, Judging and Remembering-",1,1,6,0,5
contrary,NOUN,crazy,contrary person,crazy person,1,1,person,Body Generally,1,1,6,0,10
consist,VERB,make,consist food,make food,1,3,food,Food Generally,1,1,6,0,64
consist,VERB,make,consist product,make product,1,3,product,Making things,1,1,6,0,1
consist,VERB,make,consist name,make name,1,3,name,Social Classification and Situation,1,1,6,0,219
consist,VERB,exist,consist bug,exist bug,1,1,bug,"Anger, Violence, Stress, Calm, Quietness",1,1,6,0,0
consist,VERB,last,consist story,last story,1,1,story,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,6,0,0
consist,VERB,stay,consist feeling,stay feeling,1,1,feeling,Feeling and Behavior Generally,1,1,6,0,0
bit,NOUN,do,bit task,do task,1,1,task,"Business, Work, and Employment",1,1,6,0,88
bit,NOUN,do,bit many,do many,1,1,many,"Size, Importance, and Availability",2,1,6,0,199
bit,NOUN,quite,bit high,quite high,1,2,high,Measurement,1,1,6,2,40
bit,NOUN,time,bit many,time many,2,2,many,"Size, Importance, and Availability",2,1,6,0,0
bit,NOUN,portion,bit small,portion small,1,1,small,"Size, Importance, and Availability",1,1,6,1,1
evolve,VERB,develop,evolve capitalism,develop capitalism,1,2,capitalism,Politics and Election,1,1,6,0,0
evolve,VERB,develop,evolve plan,develop plan,1,2,plan,"Thinking, Judging and Remembering-",1,1,6,3,494
evolve,VERB,follow,evolve electron,follow electron,1,1,electron,Substances and MaterialsGenerally,1,1,6,0,0
evolve,VERB,follow,evolve orbit,follow orbit,1,1,orbit,The Universe,1,1,6,0,4
evolve,VERB,follow,evolve plan,follow plan,1,1,plan,"Thinking, Judging and Remembering-",1,1,6,3,62
evolve,VERB,revolve,evolve film,revolve film,5,3,film,Communication and Information,5,1,6,0,0
leap,NOUN,leapt,leap heart,leapt heart,1,2,heart,"The Trunk, Arms, and",1,1,6,0,0
leap,NOUN,attain,leap level,attain level,1,1,level,Actions and Positions,1,1,6,0,31
battle,NOUN,martial,battle art,martial art,1,1,art,Arts and Crafts,1,1,6,0,0
reward,NOUN,serve,reward politician,serve politician,1,1,politician,Politics and Election,1,1,6,0,0
reward,NOUN,serve,reward country,serve country,1,1,country,Social Organization in Group and Places,1,1,6,9,126
reward,NOUN,worthwhile,reward activity,worthwhile activity,2,1,activity,Doing Things,2,1,6,0,1
fold,VERB,do,fold clothe,do clothe,1,1,clothe,Clothes and Personal Belongings,1,1,5,0,0
fold,VERB,feed,fold wish,feed wish,1,1,wish,Feeling and Behavior Generally,1,1,5,0,0
fold,VERB,open,fold tomb,open tomb,1,1,tomb,Death and Burial,1,1,5,0,1
gradually,ADV,more,gradually complex,more complex,1,1,complex,"General, Usual, Unusual, etc",1,1,1,0,287
plenty,ADJ,enough,plenty money,enough money,1,2,money,Money,1,1,6,0,756
plenty,ADJ,enough,plenty walk,enough walk,1,2,walk,"Moving, Coming, and going",1,1,6,0,2
plenty,ADJ,full,plenty life,full life,1,2,life,Life and Living Things,1,1,6,1,44
plenty,ADJ,full,plenty shop,full shop,1,2,shop,Shopping and General Expenses,1,1,6,0,0
plenty,ADJ,amount,plenty large,amount large,1,1,large,"Size, Importance, and Availability",1,1,6,0,0
plenty,ADJ,very,plenty beautiful,very beautiful,1,1,beautiful,Linking and Not Linking,1,1,6,0,64
sport,NOUN,sportsman,sport wonderful,sportsman wonderful,1,2,wonderful,Good and Evil,1,1,6,0,0
sport,NOUN,sportsman,sport old,sportsman old,1,2,old,"Old, New, and Young",1,1,6,0,0
sport,NOUN,art,sport martial,art martial,2,2,martial,"Warfare, Defense, and the Army",2,1,6,0,0
sport,NOUN,physical,sport activity,physical activity,1,1,activity,Entertainment Generally,1,1,6,14,77
sport,NOUN,support,sport government,support government,1,1,government,Government,1,1,6,0,86
untroublesome,VERB,unpleasant,untroublesome thing,unpleasant thing,1,1,thing,Objects Generally,1,1,1,0,14
concirge,NOUN,congressman,concirge international,congressman international,1,1,international,Social Organization in Group and Places,1,1,1,0,0
residentiary,VERB,residential,residentiary area,residential area,1,1,area,Measurement,1,1,1,0,315
rig,VERB,have,rig hat,have hat,1,1,hat,Clothes and Personal Belongings,1,1,1,0,15
aks,VERB,ask,aks colleague,ask colleague,1,1,colleague,Friendship and Enmity,1,1,1,0,22
coutrie 's culture,NOUN,countries'culture,coutrie 's culture other,countries'culture other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
cattor,NOUN,cat,cattor green,cat green,1,1,green,Light and Color,1,1,1,0,0
work hour,NOUN,time,work hour part,time part,1,1,part,"Cutting, Joining, Breaking, and Destroying",1,1,1,0,44
celebritionsvery,NOUN,celebration,celebritionsvery many,celebration many,1,1,many,"Size, Importance, and Availability",1,1,1,0,0
speedily,ADV,rapidly,speedily change,rapidly change,1,1,change,"Belonging and Owning, Getting and Giving",1,1,1,1,55
ahead,ADV,before,ahead request,before request,1,2,request,"Communicating, mainly by Speaking and Talking",1,1,6,0,3
ahead,ADV,forward,ahead bring,forward bring,1,2,bring,"Putting and Taking, Pulling and Pushing",1,1,6,0,0
base,VERB,root,base different,root different,1,2,different,"Resemblance, Difference, and Change",1,1,6,0,0
ordinary,ADJ,extraordinary,ordinary sensation,extraordinary sensation,1,2,sensation,Feeling and Behavior Generally,1,1,6,0,0
ordinary,ADJ,daily,ordinary life,daily life,1,1,life,Prison and Punishment,1,1,6,20,240
ordinary,ADJ,occasionally,ordinary receive,occasionally receive,1,1,receive,Communication and Information,1,1,6,0,0
ordinary,ADJ,usual,ordinary season,usual season,1,1,season,The Preparation and Quality of Food,1,1,6,0,0
ordinary,ADJ,usually,ordinary run,usually run,2,1,run,Government,2,1,6,0,2
equipment,NOUN,facility,equipment recreational,facility recreational,1,2,recreational,Entertainment Generally,1,1,6,0,0
equipment,NOUN,device,equipment important,device important,1,1,important,"Possibility, Chance, and Necessity",1,1,6,0,0
equipment,NOUN,explain,equipment introduction,explain introduction,1,1,introduction,Beginning and Ending,1,1,6,0,0
equipment,NOUN,item,equipment essential,item essential,1,1,essential,"Possibility, Chance, and Necessity",1,1,6,1,1
equipment,NOUN,transport,equipment public,transport public,1,1,public,Social Organization in Group and Places,1,1,6,0,0
precise,ADJ,particular,precise subject,particular subject,1,2,subject,Social Organization in Group and Places,1,1,6,0,6
precise,ADJ,definite,precise answer,definite answer,1,1,answer,"Communicating, mainly by Speaking and Talking",1,1,6,0,5
precise,ADJ,describe,precise phenomenon,describe phenomenon,1,1,phenomenon,"Being, Becoming, and Happening",1,1,6,0,6
precise,ADJ,precision,precise scientific,precision scientific,1,1,scientific,Science and Technology,1,1,6,0,0
slip,VERB,drop,slip tissue,drop tissue,1,1,tissue,Body Generally,1,1,6,0,0
slip,VERB,drop,slip neighbour,drop neighbour,1,1,neighbour,Friendship and Enmity,1,1,6,0,0
slip,VERB,slide,slip heel,slide heel,1,2,heel,Body Overall,1,1,6,0,0
slip,VERB,slippery,slip road,slippery road,1,2,road,Places,1,1,6,0,17
slip,VERB,come,slip load,come load,1,1,load,Electricity and Electrical Equipment,1,1,6,0,0
lade,NOUN,carry,lade lot,carry lot,1,1,lot,Places,1,1,1,0,37
lade,NOUN,carry,lade car,carry car,1,1,car,Vehicles and Transport on Land,1,1,1,0,23
odd,ADJ,pay,odd money,pay money,2,1,money,Money,2,1,1,0,565
odd,ADJ,pay,odd money,pay money,1,1,money,Money,2,1,1,0,565
country colleague,NOUN,countries'colleague,country colleague other,countries'colleague other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
out loud,ADV,loudly,out loud turn,loudly turn,1,1,turn,Actions and Positions,1,1,1,0,0
dinner,NOUN,dish,dinner different,dish different,1,2,different,"Resemblance, Difference, and Change",1,1,6,0,0
dinner,NOUN,dish,dinner many,dish many,1,2,many,"Size, Importance, and Availability",1,1,6,0,1
stair,NOUN,upstairs,stair live,upstairs live,1,2,live,Electricity and Electrical Equipment,1,1,6,0,3
stair,NOUN,star,stair many,star many,1,1,many,"Size, Importance, and Availability",1,1,6,0,0
hh maybe,VERB,maybe,hh maybe know,maybe know,1,1,know,Knowing and Learning,1,1,1,0,0
mussel,NOUN,muscle,mussel less,muscle less,1,1,less,"Size, Importance, and Availability",1,1,1,0,0
resovle,VERB,solve,resovle problem,solve problem,1,1,problem,"Rightness, Fairness, Purpose, Use, & Strength",1,1,1,0,2467
smaaaaaaaller,NOUN,small,smaaaaaaaller letter,small letter,1,1,letter,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,1,0,6
weeeeeak,NOUN,weak,weeeeeak voice,weak voice,1,1,voice,Language,1,1,1,0,0
year gap,NOUN,years'gap,year gap light,years'gap light,1,1,light,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,1,0,0
impossibility,NOUN,possibility,impossibility less,possibility less,2,1,less,"Size, Importance, and Availability",2,1,1,0,0
countrye people,VERB,countries'people,countrye people other,countries'people other,2,1,other,"Resemblance, Difference, and Change",2,1,1,0,0
mix,NOUN,blend,mix food,blend food,2,3,food,Food Generally,2,1,6,0,0
mix,NOUN,integrate,mix type,integrate type,3,2,type,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",3,1,6,0,0
mix,NOUN,take,mix food,take food,1,1,food,Food Generally,2,1,6,0,69
bittley,NOUN,slightly,bittley shine,slightly shine,1,1,shine,Light and Color,1,1,1,0,0
nowaday,NOUN,now,nowaday study,now study,1,1,study,Knowing and Learning,1,1,1,0,0
repip,NOUN,much,repip improve,much improve,1,1,improve,Doing Things,1,1,1,0,13
progross,NOUN,progress,progross big,progress big,1,1,big,"Size, Importance, and Availability",1,1,1,0,0
irreprassible,ADJ,irreverent,irreprassible humour,irreverent humour,1,1,humour,"Drama, the Theatre, and Show Business",1,1,1,0,0
pracice,NOUN,do,pracice sport,do sport,1,1,sport,Entertainment Generally,1,1,1,0,1
lile taste,NOUN,like,lile taste food,like food,1,1,food,Food Generally,1,1,1,0,54
enrage,VERB,angrily,enrage look,angrily look,1,1,look,"Being, Becoming, and Happening",1,1,1,0,0
universutie 's test,NOUN,universities'test,universutie 's test public,universities'test public,1,1,public,Social Organization in Group and Places,1,1,1,0,0
universitue 's test,NOUN,universities'exam,universitue 's test private,universities'exam private,1,1,private,The Armed Forces,1,1,1,0,0
clearne,VERB,clean,clearne room,clean room,1,1,room,Places,1,1,1,0,15
hew,VERB,carve,hew career,carve career,1,1,career,"Moving, Coming, and going",1,1,1,0,6
eager,ADJ,increasingly,eager become,increasingly become,1,1,become,"Being, Becoming, and Happening",1,1,1,0,20
school teacher,NOUN,schoolteacher,school teacher other,schoolteacher other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
travere,VERB,trip,travere first,trip first,1,1,first,Music and Related Activities,1,1,1,0,0
intensify,VERB,enhance,intensify growth,enhance growth,3,1,growth,"Size, Importance, and Availability",3,1,1,0,18
spearde,VERB,spread,spearde medium,spread medium,1,1,medium,"Size, Importance, and Availability",1,1,1,0,0
pure,VERB,fresh,pure air,fresh air,3,3,air,"Communicating, mainly by Speaking and Talking",3,1,6,5,161
pure,VERB,fresh,pure air,fresh air,1,3,air,"Communicating, mainly by Speaking and Talking",3,1,6,5,161
cue,NOUN,clue,cue essential,clue essential,2,3,essential,"Possibility, Chance, and Necessity",2,1,6,0,0
cue,NOUN,queue,cue long,queue long,9,3,long,Feeling and Behavior Generally,9,1,6,0,2
properly,ADV,diligently,properly study,diligently study,3,1,study,Knowing and Learning,3,1,6,0,0
properly,ADV,effectively,properly use,effectively use,1,1,use,Making things,1,1,6,24,76
properly,ADV,seriously,properly think,seriously think,1,1,think,"Thinking, Judging and Remembering-",1,1,6,0,35
instead,ADV,also,instead be,also be,3,1,be,Life and Living Things,3,1,6,0,0
instead,ADV,alternatively,instead assist,alternatively assist,1,1,assist,Doing Things,1,1,6,0,0
come to,VERB,come,come to exam,come exam,1,1,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,6,0,0
come to,VERB,enter,come to life,enter life,1,1,life,Life and Living Things,1,1,6,0,0
convey,VERB,carry,convey lot,carry lot,2,1,lot,Places,2,1,6,0,37
convey,VERB,carry,convey lot,carry lot,1,1,lot,Places,2,1,6,0,37
convey,VERB,carry,convey body,carry body,1,1,body,Body Generally,1,1,6,0,55
convey,VERB,do,convey body,do body,1,1,body,Body Generally,1,1,6,0,0
convey,VERB,do,convey school,do school,1,1,school,Living Creatures Generally,1,1,6,0,24
convey,VERB,do,convey lot,do lot,1,1,lot,Places,2,1,6,0,970
convey,VERB,consider,convey body,consider body,1,1,body,Body Generally,1,1,6,0,5
convey,VERB,consider,convey ban,consider ban,1,1,ban,Law and Order Generally,1,1,6,0,37
convey,VERB,move,convey machine,move machine,1,1,machine,"Equipment, Machines, and Instruments",1,1,6,0,3
convey,VERB,ship,convey machine,ship machine,1,1,machine,"Equipment, Machines, and Instruments",1,1,6,0,32
wrester,NOUN,wrestler,wrester professional,wrestler professional,1,1,professional,Sports and Games Generally,1,1,1,0,1
wat,VERB,way,wat good,way good,2,5,good,Good and Evil,2,1,5,0,0
customer attention,NOUN,customers'attention,customer attention other,customers'attention other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
suit,NOUN,wear,suit smile,wear smile,1,2,smile,Action of the Face related to Feelings,1,1,5,0,14
suit,NOUN,wear,suit vest,wear vest,1,2,vest,Clothes and Personal Belongings,1,1,5,0,29
suit,NOUN,wear,suit elder,wear elder,1,2,elder,People,1,1,5,0,0
suit,NOUN,accept,suit rule,accept rule,1,1,rule,Government,1,1,5,0,0
suit,NOUN,right,suit one,right one,1,1,one,General Grammatical Words,1,1,5,0,0
night,NOUN,overnight,night stay,overnight stay,2,2,stay,Residence,2,1,5,0,23
night,NOUN,time,night late,time late,2,2,late,Death and Burial,2,1,5,0,0
night,NOUN,light,night red,light red,1,1,red,"The Skin, the Complexion, and the Hair",1,1,5,0,1
vernal,ADJ,wonderful,vernal story,wonderful story,1,1,story,Parts of Houses,1,1,1,0,24
native speaker,ADJ,speaker,native speaker native,speaker native,1,1,native,Social Organization in Group and Places,1,1,1,0,0
regally,ADV,regularly,regally drink,regularly drink,2,3,drink,Food Generally,2,1,5,0,0
regally,ADV,regularly,regally from,regularly from,1,3,from,Mathematics,1,1,5,0,0
regally,ADV,legally,regally get,legally get,1,2,get,"Moving, Coming, and going",1,1,5,0,2
regally,ADV,legally,regally vote,legally vote,1,2,vote,Politics and Election,1,1,5,0,0
gulosity,NOUN,ambition,gulosity ridiculous,ambition ridiculous,1,1,ridiculous,Action of the Face related to Feelings,1,1,1,0,0
checkmate,VERB,check,checkmate space,check space,1,1,space,Places,1,1,1,0,0
night ',NOUN,night,night ' last,night last,1,1,last,Beginning and Ending,1,1,1,0,0
arrange,VERB,organize,arrange stuff,organize stuff,1,2,stuff,"Equipment, Machines, and Instruments",1,1,5,0,0
arrange,VERB,organize,arrange show,organize show,1,2,show,"Putting and Taking, Pulling and Pushing",2,1,5,10,41
arrange,VERB,include,arrange show,include show,2,1,show,"Putting and Taking, Pulling and Pushing",2,1,5,10,60
arrange,VERB,include,arrange show,include show,1,1,show,"Putting and Taking, Pulling and Pushing",2,1,5,10,60
arrange,VERB,adorn,arrange stage,adorn stage,1,1,stage,"Belonging and Owning, Getting and Giving",1,1,5,0,2
anyware,NOUN,everywhere,anyware get,everywhere get,1,1,get,"Belonging and Owning, Getting and Giving",1,1,1,0,6
invent,VERB,discover,invent scientist,discover scientist,2,2,scientist,Science and Technology,2,1,5,0,0
invent,VERB,discover,invent dimension,discover dimension,1,2,dimension,Measurement,1,1,5,0,0
invent,VERB,discover,invent cure,discover cure,1,2,cure,The Preparation and Quality of Food,1,1,5,1,5
invent,VERB,have,invent friend,have friend,1,1,friend,Friendship and Enmity,1,1,5,0,438
invent,VERB,have,invent company,have company,1,1,company,Friendship and Enmity,1,1,5,0,544
invent,VERB,invest,invent company,invest company,1,1,company,Friendship and Enmity,1,1,5,0,125
reveal,VERB,discover,reveal wine,discover wine,1,2,wine,Drinks,1,1,5,0,4
reveal,VERB,arise,reveal crisis,arise crisis,1,1,crisis,"Being, Becoming, and Happening",1,1,5,0,0
reveal,VERB,expose,reveal life,expose life,2,1,life,Prison and Punishment,2,1,5,0,13
reveal,VERB,prove,reveal event,prove event,1,1,event,"Being, Becoming, and Happening",1,1,5,0,0
attraction,NOUN,event,attraction good,event good,1,2,good,Good and Evil,1,1,5,0,0
attraction,NOUN,event,attraction different,event different,1,2,different,"Resemblance, Difference, and Change",1,1,5,0,0
attraction,NOUN,before,attraction see,before see,1,1,see,"Thinking, Judging and Remembering-",1,1,5,0,275
attraction,NOUN,destination,attraction famous,destination famous,1,1,famous,"Thinking, Judging and Remembering-",1,1,5,0,0
nevertheless,ADV,however,nevertheless be,however be,29,3,be,Life and Living Things,29,1,5,0,0
nevertheless,ADV,anyway,nevertheless help,anyway help,1,2,help,Doing Things,1,1,5,0,2
amuse,VERB,entertain,amuse people,entertain people,2,3,people,People,2,1,5,0,13
amuse,VERB,amusing,amuse experience,amusing experience,1,2,experience,Feeling and Behavior Generally,1,1,5,0,0
wife,NOUN,housewife,wife desperate,housewife desperate,1,2,desperate,Feeling and Behavior Generally,1,1,5,0,0
unknowe,VERB,unknown,unknowe thing,unknown thing,1,3,thing,Objects Generally,1,1,5,0,1
unknowe,VERB,unknown,unknowe place,unknown place,1,3,place,"Putting and Taking, Pulling and Pushing",1,1,5,0,1
unknowe,VERB,unknown,unknowe reason,unknown reason,1,3,reason,"Thinking, Judging and Remembering-",1,1,5,0,3
unknowe,VERB,unfamiliar,unknowe word,unfamiliar word,2,2,word,"Communicating, mainly by Speaking and Talking",2,1,5,0,2
intensely,ADV,really,intensely happy,really happy,1,2,happy,Happiness and Sadness,1,1,5,0,59
intensely,ADV,really,intensely believe,really believe,1,2,believe,"Thinking, Judging and Remembering-",1,1,5,0,34
assistance,NOUN,assistant,assistance unfriendly,assistant unfriendly,1,2,unfriendly,Friendship and Enmity,1,1,5,0,0
assistance,NOUN,help,assistance enormous,help enormous,1,2,enormous,"Size, Importance, and Availability",1,1,5,0,0
assistance,NOUN,aid,assistance free,aid free,1,1,free,Social Classification and Situation,1,1,5,1,3
resist,VERB,avoid,resist time,avoid time,2,2,time,Music and Related Activities,2,1,5,0,7
resist,VERB,stand,resist rudeness,stand rudeness,1,1,rudeness,"Admiration, Pride, Contempt, and Abuse",1,1,5,0,0
anyway,ADV,again,anyway ride,again ride,1,1,ride,"Moving, Coming, and going",1,1,5,0,11
anyway,ADV,again,anyway walk,again walk,1,1,walk,"Moving, Coming, and going",1,1,5,1,50
